All data;All data;All data;Young adults;Young adults;Young adults;Middle adults;Middle adults;Middle adults;Older adults;Older adults;Older adults
Total;First;Rank (SD);Total;First;Rank (SD);Total;First;Rank (SD);Total;First;Rank (SD)
A football team name;Broncos;0.14;0.03;4.18 (2.56);0.17;0.02;4.50 (2.50);0.13;0.05;3.60 (2.88);0.12;0.02;4.30 (2.50)
A football team name;Panthers;0.12;0.03;3.53 (2.56);0.14;0.04;4.58 (3.34);0.14;0.04;2.72 (1.62);0.08;0.02;3.00 (1.73)
A football team name;Colts;0.12;0.02;3.86 (2.97);0.10;0.02;3.12 (2.10);0.13;0.01;3.40 (2.50);0.13;0.02;4.81 (3.79)
A football team name;Saints;0.12;0.02;4.21 (2.35);0.14;0.02;4.08 (2.61);0.08;0.03;2.50 (1.38);0.13;-;5.27 (2.00)
A football team name;Browns;0.12;0.02;4.21 (2.44);0.14;0.02;4.08 (2.54);0.10;0.01;5.00 (2.07);0.11;0.02;3.66 (2.69)
A football team name;Falcons;0.11;0.02;4.52 (2.76);0.11;0.01;5.66 (2.74);0.08;0.01;4.16 (2.79);0.14;0.04;3.83 (2.72)
A football team name;Ravens;0.10;0.02;4.31 (2.90);0.13;0.01;4.63 (3.01);0.10;0.03;4.62 (3.66);0.08;0.01;3.42 (1.72)
A football team name;Chargers;0.10;0.01;5.92 (2.98);0.10;-;6.12 (2.47);0.09;0.01;6.00 (3.87);0.11;0.01;5.66 (2.96)
A football team name;Jaguars;0.09;0.01;5.30 (2.93);0.11;-;7.44 (2.88);0.13;0.03;4.00 (2.36);0.05;-;3.75 (1.26)
A football team name;Bengals;0.09;0.02;4.14 (2.53);0.08;0.01;4.71 (3.30);0.13;0.04;3.70 (2.41);0.06;-;4.20 (1.79)
A football team name;Cardinals;0.08;0.02;3.90 (2.77);0.11;0.05;3.55 (3.17);0.06;-;6.00 (2.24);0.07;0.02;2.66 (1.63)
A football team name;Bills;0.08;-;3.74 (1.82);0.10;-;3.75 (2.25);0.06;-;3.60 (1.14);0.07;0.01;3.83 (1.94)
A football team name;Texans;0.07;0.01;5.17 (3.54);0.08;0.04;4.00 (3.70);0.09;-;6.14 (3.58);0.05;-;5.50 (3.51)
A football team name;Titans;0.07;-;5.53 (2.83);0.10;0.01;6.12 (3.60);0.08;-;4.83 (2.32);0.04;-;5.33 (1.53)
A football team name;Chiefs;-;-;-;-;-;-;-;-;-;0.07;0.01;3.17 (1.72)
A four footed animal;Dog;0.95;0.57;1.78 (1.53);0.96;0.63;1.80 (1.88);0.95;0.57;1.69 (1.36);0.95;0.52;1.85 (1.30)
A four footed animal;Cat;0.91;0.19;2.43 (1.71);0.92;0.18;2.34 (1.87);0.94;0.20;2.47 (1.77);0.90;0.18;2.47 (1.49)
A four footed animal;Horse;0.54;0.08;3.94 (2.34);0.42;0.04;4.25 (2.41);0.56;0.09;3.79 (2.09);0.65;0.12;3.85 (2.50)
A four footed animal;Lion;0.49;0.01;6.44 (2.87);0.54;0.01;5.95 (2.81);0.46;-;7.69 (2.96);0.49;0.01;5.87 (2.55)
A four footed animal;Cow;0.46;0.03;4.64 (2.30);0.37;-;4.38 (1.96);0.49;0.05;4.76 (2.29);0.52;0.04;4.70 (2.57)
A four footed animal;Tiger;0.43;-;6.55 (2.63);0.47;-;6.12 (2.48);0.41;-;7.59 (2.95);0.42;0.01;6.05 (2.36)
A four footed animal;Bear;0.35;0.04;5.50 (3.25);0.35;0.04;5.96 (3.49);0.39;0.03;4.96 (2.63);0.31;0.06;5.61 (3.65)
A four footed animal;Elephant;0.31;-;6.57 (2.35);0.27;-;6.36 (2.74);0.38;-;6.70 (2.47);0.30;-;6.60 (1.89)
A four footed animal;Deer;0.30;0.01;5.15 (2.51);0.29;0.01;5.62 (2.45);0.35;-;4.67 (2.16);0.27;0.01;5.21 (2.94)
A four footed animal;Pig;0.23;0.01;5.50 (2.42);0.24;0.04;4.70 (2.54);0.27;-;5.76 (2.00);0.20;-;6.11 (2.62)
A four footed animal;Giraffe;0.21;-;7.12 (2.99);0.22;0.01;6.27 (3.14);0.24;-;8.05 (3.42);0.17;-;6.92 (1.73)
A four footed animal;Mouse;0.19;-;5.77 (2.53);0.22;-;6.38 (2.57);0.23;0.01;5.77 (2.73);0.13;-;4.72 (1.90)
A four footed animal;Sheep;0.18;-;6.76 (2.42);0.16;-;7.30 (3.09);0.15;-;7.00 (2.34);0.24;-;6.25 (1.97)
A four footed animal;Goat;0.17;-;6.23 (2.22);0.13;-;6.45 (2.02);0.20;-;6.56 (2.71);0.19;-;5.75 (1.84)
A four footed animal;Rat;0.16;-;6.79 (2.50);0.17;-;8.21 (2.22);0.18;-;5.92 (2.46);0.13;-;6.09 (2.26)
A four footed animal;Wolf;0.15;-;6.30 (2.94);0.16;-;6.84 (3.46);0.18;-;5.71 (2.97);0.12;-;6.40 (2.22)
A four footed animal;Zebra;0.15;-;6.06 (2.53);0.17;0.01;5.64 (3.00);0.13;-;7.00 (2.11);0.14;-;5.75 (2.22)
A four footed animal;Donkey;0.13;-;6.25 (2.65);0.10;-;7.25 (3.41);0.14;-;6.90 (2.30);0.15;-;5.07 (2.10)
A four footed animal;Rabbit;0.12;0.01;5.21 (2.50);0.12;-;5.60 (2.32);0.13;0.01;5.30 (2.41);0.11;0.02;4.66 (2.96)
A four footed animal;Raccoon;0.12;-;6.31 (2.63);0.12;-;6.70 (3.16);0.18;-;5.64 (2.37);0.06;-;7.40 (2.07)
A four footed animal;Squirrel;0.09;-;6.17 (2.71);0.06;-;4.60 (1.82);0.13;-;7.40 (2.59);0.10;-;5.62 (2.88)
A four footed animal;Coyote;0.08;-;6.70 (2.66);0.05;-;7.00 (3.46);0.11;-;5.88 (2.62);0.08;-;7.57 (2.30)
A four footed animal;Cougar;0.08;-;8.53 (2.95);0.04;-;6.33 (0.58);0.09;-;9.71 (3.45);0.11;-;8.33 (2.74)
A four footed animal;Moose;0.08;-;6.58 (2.17);0.07;-;7.50 (2.26);0.06;-;6.20 (2.59);0.10;-;6.12 (1.89)
A four footed animal;Cheetah;0.08;-;7.11 (3.18);0.07;0.01;5.83 (3.82);0.08;-;8.33 (3.33);0.08;-;7.14 (2.41)
A four footed animal;Rhinoceros;0.08;-;8.58 (2.89);0.10;-;9.37 (3.93);0.06;-;8.00 (1.87);0.07;-;8.00 (2.00)
A four footed animal;Fox;0.08;-;5.74 (2.90);0.05;-;8.00 (4.32);0.13;0.01;5.50 (2.42);0.06;-;4.40 (1.82)
A four footed animal;Opossum;0.07;-;6.17 (2.66);0.07;-;6.00 (2.53);0.11;-;5.33 (2.35);0.04;-;9.00 (2.65)
A four footed animal;Hamster;0.06;-;6.94 (2.98);0.12;-;7.40 (3.50);0.06;-;6.80 (1.10);-;-;-
A four footed animal;Mule;0.06;-;6.57 (2.79);0.02;-;9.50 (3.54);0.04;-;7.66 (2.52);0.11;-;5.55 (2.40)
A four footed animal;Hippopotamus;0.05;-;7.92 (3.64);0.07;-;8.16 (4.07);0.05;0.01;6.25 (4.11);0.04;-;9.66 (1.53)
A four footed animal;Beaver;-;-;-;-;-;-;0.05;-;7.50 (1.29);-;-;-
A four footed animal;Camel;-;-;-;-;-;-;0.08;-;8.50 (2.88);-;-;-
A four footed animal;Elk;-;-;-;-;-;-;0.05;-;5.50 (1.91);0.06;-;6.20 (2.28)
A four footed animal;Ferret;-;-;-;0.06;-;5.40 (2.19);-;-;-;-;-;-
A four footed animal;Frog;-;-;-;0.06;-;9.80 (4.02);-;-;-;-;-;-
A four footed animal;Jaguar;-;-;-;0.06;-;6.80 (3.03);-;-;-;-;-;-
A four footed animal;Lamb;-;-;-;0.06;-;8.20 (2.28);0.06;-;6.40 (3.21);-;-;-
A four footed animal;Leopard;-;-;-;0.06;-;7.00 (3.94);-;-;-;-;-;-
A four footed animal;Lizard;-;-;-;0.08;-;7.86 (3.63);-;-;-;-;-;-
A four footed animal;Llama;-;-;-;-;-;-;0.06;-;7.80 (2.77);0.06;-;6.60 (1.95)
A four footed animal;Skunk;-;-;-;0.06;-;7.00 (4.24);0.05;-;8.25 (3.50);-;-;-
A fruit;Apple;0.94;0.57;1.87 (1.46);0.92;0.49;1.96 (1.45);0.95;0.62;1.78 (1.53);0.96;0.61;1.86 (1.43)
A fruit;Orange;0.75;0.09;3.12 (1.87);0.67;0.06;3.14 (1.77);0.90;0.11;3.21 (2.16);0.71;0.10;2.98 (1.59)
A fruit;Banana;0.67;0.11;3.53 (2.09);0.75;0.17;3.41 (2.23);0.75;0.08;3.83 (2.12);0.55;0.08;3.28 (1.85)
A fruit;Pear;0.50;0.04;3.87 (2.40);0.42;0.01;4.68 (2.77);0.53;0.01;4.11 (2.19);0.56;0.10;3.04 (2.05)
A fruit;Strawberry;0.45;0.02;5.16 (2.49);0.58;0.04;5.06 (2.76);0.43;0.01;5.29 (2.33);0.36;0.01;5.16 (2.26)
A fruit;Grape;0.44;0.02;4.95 (2.25);0.49;0.02;4.65 (2.37);0.44;0.03;5.05 (2.41);0.40;-;5.17 (1.93)
A fruit;Kiwi;0.38;0.02;5.66 (2.45);0.39;0.02;5.37 (2.88);0.43;0.01;6.17 (2.37);0.32;0.01;5.33 (1.92)
A fruit;Peach;0.35;0.02;5.23 (2.68);0.30;0.01;5.96 (3.01);0.34;0.04;5.37 (2.88);0.40;0.01;4.58 (2.12)
A fruit;Blueberry;0.33;-;6.76 (2.20);0.33;-;6.59 (2.08);0.37;-;7.06 (2.48);0.32;-;6.59 (2.02)
A fruit;Watermelon;0.24;-;6.31 (2.97);0.28;0.01;6.21 (3.23);0.28;-;6.59 (3.07);0.17;-;6.00 (2.48)
A fruit;Lemon;0.23;0.01;5.40 (2.28);0.17;-;6.35 (2.34);0.27;-;5.38 (2.11);0.27;0.02;4.82 (2.29)
A fruit;Plum;0.23;;5.47 (2.45);0.23;0.01;5.57 (2.95);0.22;-;5.52 (2.45);0.25;-;5.33 (2.03)
A fruit;Pineapple;0.22;0.01;6.35 (3.18);0.27;0.02;5.40 (3.50);0.32;0.01;7.40 (2.96);0.10;-;5.62 (1.92)
A fruit;Cherry;0.21;-;5.49 (2.59);0.23;-;5.73 (2.66);0.22;-;6.23 (2.51);0.18;-;4.33 (2.32)
A fruit;Tomato;0.20;0.03;5.26 (2.84);0.19;0.05;5.56 (3.65);0.19;0.01;6.13 (2.59);0.23;0.02;4.31 (2.00)
A fruit;Lime;0.19;-;5.91 (2.37);0.12;-;6.70 (2.31);0.19;-;6.00 (2.04);0.25;0.01;5.47 (2.62)
A fruit;Mango;0.18;0.01;6.07 (2.94);0.14;0.01;6.33 (4.44);0.22;0.03;5.64 (2.79);0.19;-;6.31 (1.54)
A fruit;Raspberry;0.17;-;7.26 (2.29);0.20;-;7.17 (1.74);0.19;0.01;7.26 (2.81);0.12;-;7.40 (2.46)
A fruit;Grapefruit;0.15;-;6.65 (2.42);0.18;-;7.06 (2.79);0.13;-;7.10 (2.38);0.14;-;5.75 (1.82)
A fruit;Cantaloupe;0.13;-;6.78 (2.52);0.12;0.01;7.00 (3.13);0.16;-;6.84 (2.67);0.11;-;6.44 (1.67)
A fruit;Apricot;0.09;-;6.22 (1.76);0.07;-;7.00 (2.10);0.09;-;6.00 (1.83);0.12;-;5.90 (1.52)
A fruit;Blackberry;0.09;-;8.09 (1.63);0.12;-;8.30 (1.57);0.06;-;8.00 (1.58);0.08;-;7.85 (1.95)
A fruit;Tangerine;0.08;-;6.16 (2.87);0.06;-;8.40 (3.05);0.11;-;5.77 (2.54);0.06;-;4.60 (2.30)
A fruit;Melon;0.07;0.01;6.18 (2.77);0.08;-;6.57 (2.99);0.06;-;6.40 (3.71);0.06;-;5.40 (1.52)
A fruit;Berry;-;-;-;-;-;-;-;-;-;0.07;-;7.00 (1.67)
A fruit;Coconut;-;-;-;-;-;-;0.06;-;8.00 (2.35);-;-;-
A fruit;Honeydew;-;-;-;0.07;-;7.50 (2.17);-;-;-;-;-;-
A fruit;Nectarine;-;-;-;-;-;-;0.05;-;8.25 (2.06);-;-;-
A fruit;Papaya;-;-;-;-;-;-;0.08;-;8.33 (2.34);-;-;-
A fruit;Starfruit;-;-;-;0.08;-;7.29 (2.50);-;-;-;-;-;-
A gardener’s tool;Shovel;0.82;0.28;2.25 (1.27);0.84;0.30;2.25 (1.28);0.84;0.32;2.18 (1.33);0.81;0.24;2.29 (1.22)
A gardener’s tool;Rake;0.73;0.21;2.41 (1.41);0.65;0.17;2.33 (1.21);0.72;0.20;2.35 (1.26);0.85;0.26;2.52 (1.66)
A gardener’s tool;Hoe;0.69;0.33;1.91 (1.16);0.69;0.34;1.84 (1.01);0.72;0.35;1.98 (1.29);0.67;0.32;1.91 (1.18)
A gardener’s tool;Spade;0.33;0.05;3.06 (1.53);0.23;0.05;3.00 (1.63);0.30;0.03;3.62 (1.56);0.45;0.08;2.73 (1.39)
A gardener’s tool;Trowel;0.23;0.03;3.29 (1.50);0.14;0.01;3.08 (1.44);0.25;0.05;3.20 (1.61);0.29;0.04;3.45 (1.47)
A gardener’s tool;Gloves;0.21;-;4.46 (1.67);0.27;0.01;3.95 (1.73);0.18;-;5.21 (1.58);0.19;-;4.50 (1.51)
A gardener’s tool;Lawnmower;0.17;-;4.39 (1.58);0.10;0.01;3.87 (1.73);0.18;-;4.42 (1.45);0.23;-;4.57 (1.64)
A gardener’s tool;Hose;0.15;0.01;4.16 (1.53);0.13;0.01;3.27 (1.27);0.20;-;5.00 (1.32);0.13;0.01;3.81 (1.54)
A gardener’s tool;Watering can;0.10;-;4.77 (1.48);0.16;-;4.69 (1.44);0.09;-;4.57 (1.90);0.07;-;5.16 (1.17)
A gardener’s tool;Wheelbarrow;0.10;-;4.60 (1.22);0.08;-;4.28 (0.95);0.13;-;4.30 (1.16);0.10;-;5.25 (1.39)
A gardener’s tool;Rototiller;0.09;-;4.05 (1.21);0.06;-;4.20 (0.84);0.10;-;3.75 (1.49);0.11;-;4.22 (1.20)
A gardener’s tool;Clippers;0.07;0.01;4.06 (1.43);0.07;0.02;3.50 (2.07);0.05;-;4.75 (0.96);0.10;-;4.12 (0.99)
A gardener’s tool;Bucket;0.07;-;4.61 (1.69);0.07;-;5.33 (2.34);0.06;-;4.00 (1.22);0.08;-;4.42 (1.27)
A gardener’s tool;Pick;0.05;-;3.46 (1.20);0.05;0.01;2.50 (1.29);0.05;-;3.75 (0.50);0.06;-;4.00 (1.22)
A gardener’s tool;Shears;0.05;0.01;3.77 (1.69);0.05;0.01;3.50 (1.73);0.08;0.01;4.00 (1.79);0.04;-;3.66 (2.08)
A gardener’s tool;Axe;-;-;-;-;-;-;0.06;-;3.40 (1.34);-;-;-
A gardener’s tool;Claw;-;-;-;-;-;-;0.05;-;4.00 (2.00);-;-;-
A gardener’s tool;Digger;-;-;-;-;-;-;0.06;-;5.40 (2.30);-;-;-
A gardener’s tool;Dirt;-;-;-;0.06;-;6.00 (2.24);0.08;-;5.83 (2.23);-;-;-
A gardener’s tool;Edger;-;-;-;-;-;-;0.06;-;4.20 (2.28);-;-;-
A gardener’s tool;Fertilizer;-;-;-;0.06;0.01;4.80 (3.11);-;-;-;-;-;-
A gardener’s tool;Fork;-;-;-;-;-;-;0.05;-;4.75 (1.71);-;-;-
A gardener’s tool;Knee pad;-;-;-;-;-;-;-;-;-;0.06;-;6.00 (1.26)
A gardener’s tool;Pitchfork;-;-;-;0.07;-;3.17 (0.98);-;-;-;-;-;-
A gardener’s tool;Plow;-;-;-;-;-;-;0.06;-;2.60 (0.89);-;-;-
A gardener’s tool;Pot;-;-;-;0.07;-;4.83 (1.72);-;-;-;-;-;-
A gardener’s tool;Pruner;-;-;-;-;-;-;0.05;-;4.50 (2.52);-;-;-
A gardener’s tool;Saw;-;-;-;-;-;-;0.05;0.01;2.75 (1.71);-;-;-
A gardener’s tool;Seeds;-;-;-;0.08;-;4.57 (1.90);-;-;-;-;-;-
A gardener’s tool;Trimmers;-;-;-;-;-;-;-;-;-;0.10;-;5.88 (0.83)
A gardener’s tool;Weeder;-;-;-;-;-;-;-;-;-;0.10;-;4.75 (1.39)
A gardener’s tool;Weedwhacker;-;-;-;-;-;-;0.06;-;4.40 (1.67);-;-;-
A kind of money;Dollar;0.82;0.44;2.31 (1.77);0.83;0.48;2.24 (1.78);0.84;0.46;2.40 (1.97);0.81;0.39;2.27 (1.57)
A kind of money;Dime;0.48;0.01;3.88 (1.69);0.43;-;3.77 (1.42);0.52;0.01;3.90 (1.76);0.51;0.01;3.93 (1.87)
A kind of money;Nickel;0.46;-;3.77 (1.90);0.42;-;3.40 (1.72);0.49;0.01;3.84 (1.89);0.48;-;4.02 (2.04)
A kind of money;Quarter;0.46;0.02;4.32 (1.64);0.42;0.01;4.05 (1.41);0.52;0.03;4.00 (1.57);0.45;0.01;4.89 (1.78)
A kind of money;Penny;0.46;0.17;2.74 (1.89);0.43;0.19;2.58 (2.08);0.51;0.16;2.90 (1.89);0.44;0.14;2.72 (1.73)
A kind of money;Euro;0.33;0.01;4.52 (2.22);0.39;0.04;4.50 (2.34);0.30;-;5.00 (2.15);0.31;-;4.11 (2.12)
A kind of money;Peso;0.31;0.02;4.39 (2.18);0.33;0.01;5.03 (2.16);0.25;0.01;3.70 (1.78);0.35;0.02;4.27 (2.34)
A kind of money;Yen;0.27;0.02;4.49 (2.31);0.37;0.04;4.87 (2.36);0.20;0.01;4.37 (2.58);0.24;0.02;4.00 (1.97)
A kind of money;Coin;0.27;0.11;2.68 (2.46);0.20;0.07;2.00 (1.62);0.34;0.15;3.40 (3.05);0.26;0.12;2.31 (2.01)
A kind of money;Pound;0.26;-;4.58 (1.97);0.30;0.01;4.28 (1.97);0.23;-;5.11 (1.94);0.26;-;4.50 (1.99)
A kind of money;Ruble;0.15;0.01;4.81 (2.13);0.11;0.01;4.11 (2.32);0.18;0.01;5.21 (2.52);0.17;-;4.85 (1.56)
A kind of money;Paper;0.13;0.04;2.91 (2.31);0.07;0.05;1.50 (0.84);0.18;0.03;3.57 (2.68);0.15;0.06;2.84 (2.15)
A kind of money;Bitcoin;0.11;0.02;3.75 (2.03);0.11;0.01;3.88 (2.09);0.09;0.01;4.57 (2.07);0.14;0.04;3.16 (1.95)
A kind of money;Lira;0.11;0.02;4.56 (2.50);-;-;-;0.08;0.01;4.50 (2.74);0.24;0.05;4.45 (2.50)
A kind of money;Half dollar;0.10;-;6.15 (1.43);0.12;-;6.50 (1.72);0.11;-;5.77 (1.56);0.08;-;6.14 (0.69)
A kind of money;Franc;0.10;0.01;5.72 (2.85);0.06;-;7.60 (2.88);0.06;-;4.80 (2.17);0.18;0.02;5.40 (2.92)
A kind of money;Cents;0.09;-;3.78 (2.33);0.10;-;2.12 (0.35);0.08;-;5.33 (2.34);0.11;0.01;4.22 (2.59)
A kind of money;Gold;0.07;0.01;4.88 (2.33);0.06;0.01;4.40 (2.97);0.08;-;5.83 (2.79);0.07;0.01;4.33 (2.50)
A kind of money;Credit card;0.06;-;4.40 (2.64);0.07;-;5.50 (3.08);0.09;-;4.14 (2.27);0.02;-;2.00 (0.00)
A kind of money;Rupee;0.06;-;4.80 (2.14);0.08;-;4.57 (2.30);0.08;-;5.33 (2.42);0.02;-;4.00 (0.00)
A kind of money;Bill;0.06;0.01;4.07 (2.81);0.05;0.01;3.25 (2.22);0.06;-;5.40 (3.78);0.06;0.01;3.40 (2.07)
A kind of money;Digital;0.06;-;3.79 (1.42);0.06;-;3.60 (1.14);0.06;0.01;3.40 (1.82);0.05;-;4.50 (1.29)
A kind of money;Silver;0.05;-;4.62 (2.06);0.04;-;3.66 (1.53);0.06;-;5.20 (2.77);0.06;-;4.60 (1.67)
A kind of money;Cryptocurrency;0.05;-;3.92 (1.66);0.05;-;4.00 (1.41);0.06;0.01;3.60 (1.67);0.05;-;4.25 (2.32)
A kind of money;Cash;-;-;-;-;-;-;0.05;0.01;3.75 (2.50);-;-;-
A kind of money;Dinero;-;-;-;-;-;-;0.05;-;4.00 (1.83);-;-;-
A kind of money;Pence;-;-;-;-;-;-;0.06;-;5.80 (2.59);-;-;-
A kitchen utensil;Spoon;0.87;0.31;2.14 (1.13);0.89;0.36;2.06 (1.09);0.92;0.30;2.20 (1.28);0.82;0.26;2.15 (1.01)
A kitchen utensil;Knife;0.84;0.25;2.44 (1.26);0.83;0.18;2.47 (1.08);0.86;0.16;2.79 (1.40);0.86;0.39;2.06 (1.20)
A kitchen utensil;Fork;0.84;0.26;2.11 (1.13);0.84;0.30;1.94 (0.98);0.89;0.33;2.11 (1.29);0.81;0.15;2.26 (1.10)
A kitchen utensil;Spatula;0.60;0.13;3.31 (1.61);0.52;0.11;3.39 (1.68);0.70;0.14;3.18 (1.50);0.60;0.14;3.38 (1.68)
A kitchen utensil;Ladle;0.30;-;4.37 (1.44);0.34;-;4.57 (1.64);0.29;-;4.43 (1.34);0.29;0.01;4.08 (1.28)
A kitchen utensil;Whisk;0.24;0.02;4.61 (1.80);0.27;0.04;4.54 (2.04);0.27;0.03;4.23 (1.58);0.19;-;5.18 (1.68)
A kitchen utensil;Pan;0.17;0.01;5.67 (2.07);0.19;-;5.75 (1.77);0.08;-;6.66 (2.34);0.25;0.02;5.33 (2.20)
A kitchen utensil;Pot;0.13;-;5.64 (1.58);0.17;-;5.71 (1.59);0.05;-;5.25 (2.36);0.18;-;5.66 (1.45)
A kitchen utensil;Tongs;0.12;-;4.90 (1.42);0.14;-;5.00 (1.86);0.13;-;4.80 (0.79);0.10;-;4.87 (1.46)
A kitchen utensil;Can opener;0.08;-;5.68 (1.60);0.05;-;4.75 (1.71);0.09;-;6.57 (0.98);0.10;-;5.37 (1.77)
A kitchen utensil;Strainer;0.07;-;5.17 (1.04);0.04;-;5.66 (0.58);0.06;-;5.40 (1.14);0.12;-;4.90 (1.10)
A kitchen utensil;Bowl;0.07;-;5.89 (2.03);0.06;-;6.80 (1.79);0.06;-;6.00 (2.35);0.10;-;5.25 (1.98)
A kitchen utensil;Peeler;0.06;-;4.69 (1.40);0.10;-;4.87 (1.64);-;-;-;0.08;-;4.28 (1.11)
A kitchen utensil;Plate;0.06;-;5.67 (1.84);0.11;-;5.66 (1.66);0.04;-;5.33 (0.58);0.04;-;6.00 (3.46)
A kitchen utensil;Masher;0.05;-;5.00 (1.29);0.02;-;5.00 (1.41);0.08;-;4.83 (1.60);0.06;-;5.20 (1.10)
A kitchen utensil;Measuring cup;0.05;-;5.31 (1.93);0.02;-;6.50 (2.12);0.08;0.01;5.16 (2.40);0.06;-;5.00 (1.41)
A kitchen utensil;Grater;0.05;-;5.08 (1.19);0.05;-;4.75 (0.50);0.06;-;5.20 (1.64);0.05;-;5.25 (1.26)
A kitchen utensil;Blender;-;-;-;-;-;-;-;-;-;0.07;-;4.83 (1.83)
A kitchen utensil;Butter knife;-;-;-;0.06;0.01;3.20 (1.48);-;-;-;-;-;-
A kitchen utensil;Colander;-;-;-;-;-;-;0.08;-;5.50 (1.38);-;-;-
A kitchen utensil;Cup;-;-;-;0.06;-;6.80 (2.28);-;-;-;-;-;-
A kitchen utensil;Measuring spoon;-;-;-;0.07;-;5.83 (2.04);-;-;-;-;-;-
A kitchen utensil;Mixer;-;-;-;-;-;-;-;-;-;0.10;-;4.25 (2.12)
A kitchen utensil;Wooden spoon;-;-;-;-;-;-;0.05;-;4.25 (1.50);-;-;-
A liquid;Water;0.98;0.89;1.15 (0.57);0.99;0.86;1.18 (0.52);0.97;0.90;1.18 (0.77);1.00;0.93;1.09 (0.37)
A liquid;Soda;0.49;0.02;3.50 (1.51);0.53;0.01;3.18 (1.47);0.53;0.01;3.52 (1.55);0.42;0.02;3.85 (1.46)
A liquid;Milk;0.45;0.02;3.14 (1.59);0.36;0.04;3.33 (1.77);0.41;0.01;3.18 (1.60);0.58;-;2.97 (1.48)
A liquid;Juice;0.43;0.01;3.77 (1.70);0.46;-;3.57 (1.81);0.35;0.03;4.17 (1.93);0.48;-;3.67 (1.38)
A liquid;Beer;0.28;-;4.14 (1.85);0.27;-;3.86 (1.91);0.35;-;4.28 (1.61);0.24;0.01;4.25 (2.15)
A liquid;Tea;0.26;-;3.92 (1.41);0.22;0.01;3.72 (1.32);0.28;-;4.31 (1.39);0.29;-;3.70 (1.46)
A liquid;Coffee;0.23;-;4.23 (1.48);0.20;-;4.29 (1.49);0.22;-;3.88 (1.58);0.27;-;4.43 (1.41)
A liquid;Gasoline;0.22;0.02;3.30 (1.67);0.14;0.01;3.50 (1.38);0.23;0.03;3.33 (2.03);0.29;0.01;3.16 (1.55)
A liquid;Oil;0.20;-;3.65 (1.87);0.18;-;4.33 (1.84);0.23;-;3.55 (2.31);0.19;-;3.12 (1.09)
A liquid;Wine;0.19;-;4.89 (2.13);0.17;-;5.50 (2.21);0.25;-;4.60 (1.73);0.14;0.01;4.66 (2.64)
A liquid;Alcohol;0.14;-;3.79 (1.61);0.17;-;3.71 (1.64);0.08;-;3.83 (1.83);0.17;-;3.85 (1.61)
A liquid;Mercury;0.08;0.01;3.58 (1.61);0.10;0.02;2.75 (1.75);0.05;-;4.75 (0.96);0.08;-;3.85 (1.35)
A liquid;Rain;0.07;-;3.83 91.47);0.10;-;4.25 (1.49);0.06;-;3.20 (1.30);0.06;-;3.80 (1.64)
A liquid;Urine;0.07;-;4.61 (2.06);0.08;-;4.00 (1.00);0.09;-;3.85 (1.95);0.05;-;7.00 (2.16)
A liquid;Bleach;0.06;-;4.73 (1.94);0.05;-;5.50 (1.91);0.10;-;4.87 (2.10);0.04;-;3.33 (1.15)
A liquid;Orange juice;0.06;-;4.36 (2.41);0.06;-;4.60 (3.78);0.06;-;4.60 (1.34);0.05;-;3.75 (1.71)
A liquid;Lemonade;0.05;-;4.62 (1.66);0.05;-;5.50 (2.08);0.03;-;4.50 (0.71);0.08;-;4.14 (1.57)
A liquid;Blood;0.05;-;4.38 (2.47);0.08;-;3.57 (1.81);0.04;-;5.33 (4.04);0.04;-;5.33 (2.31)
A liquid;Dish soap;-;-;-;-;-;-;0.05;0.01;4.00 (2.58);-;-;-
A liquid;Gatorade;-;-;-;0.06;-;4.80 (1.92);-;-;-;-;-;-
A liquid;Kerosene;-;-;-;-;-;-;-;-;-;0.06;-;5.00 (1.22)
A liquid;Lava;-;-;-;0.06;0.01;3.20 (1.48);-;-;-;-;-;-
A liquid;Soup;-;-;-;0.08;0.01;3.29 (1.60);-;-;-;-;-;-
A liquid;Syrup;-;-;-;-;-;-;-;-;-;0.06;-;5.80 (1.64)
A liquid;Vinegar;-;-;-;-;-;-;0.05;-;5.25 (1.71);-;-;-
A liquid;Vodka;-;-;-;-;-;-;0.06;-;5.60 (2.07);-;-;-
A male first name;John;0.49;0.19;3.55 (3.25);0.54;0.23;3.33 (2.92);0.49;0.19;3.48 (3.58);0.44;0.15;3.86 (3.33)
A male first name;Bob;0.31;0.10;3.69 (3.07);0.24;0.04;4.90 (3.75);0.29;0.10;3.21 (2.86);0.42;0.15;3.31 (2.64)
A male first name;Tom;0.25;0.06;4.56 (3.21);0.24;0.04;5.15 (3.38);0.20;0.03;5.18 (2.74);0.30;0.12;3.68 (3.28)
A male first name;Mike;0.22;0.01;5.38 (3.37);0.22;0.01;6.00 (3.18);0.24;0.01;5.68 (3.93);0.21;0.01;4.44 (2.85)
A male first name;Mark;0.18;-;6.42 (3.53);0.16;-;6.46 (3.73);0.20;0.01;6.56 (3.92);0.19;-;6.25 (3.17)
A male first name;Joe;0.18;0.03;4.20 (2.56);0.19;0.05;3.93 (2.69);0.19;0.03;3.80 (2.31);0.17;0.01;4.92 (2.70)
A male first name;Robert;0.18;0.02;5.36 (3.09);0.16;0.01;5.84 (3.34);0.15;0.01;6.33 (2.53);0.23;0.02;4.42 (3.11)
